Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,Resource,Role
339,Create Request for Quotation,Francis Odell-Requester Manager,2011-02-18 17:36:00.000,2011-02-18 17:38:00.000,Variant 27,27,Francis Odell,Requester Manager
339,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-22 09:34:00.000,2011-02-22 09:58:00.000,Variant 27,27,Magdalena Predutta,Purchasing Agent
339,Amend Request for Quotation,Penn Osterwalder-Requester,2011-02-22 10:50:00.000,2011-02-22 11:03:00.000,Variant 27,27,Penn Osterwalder,Requester
339,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-28 08:10:00.000,2011-02-28 08:34:00.000,Variant 27,27,Francois de Perrier,Purchasing Agent
340,Create Purchase Requisition,Nico Ojenbeer-Requester,2011-02-16 17:11:00.000,2011-02-16 17:24:00.000,Variant 9,9,Nico Ojenbeer,Requester
340,Create Request for Quotation,Immanuel Karagianni-Requester,2011-02-16 22:04:00.000,2011-02-16 22:11:00.000,Variant 9,9,Immanuel Karagianni,Requester
340,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-22 10:16:00.000,2011-02-22 10:18:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
340,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-02-23 05:23:00.000,2011-02-23 05:39:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
340,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-02-23 05:48:00.000,2011-02-23 09:14:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
340,Analyze Quotation Comparison Map,Miu Hanwan-Requester,2011-02-23 15:40:00.000,2011-02-23 16:03:00.000,Variant 9,9,Miu Hanwan,Requester
340,Choose best option,Anne Olwada-Requester,2011-02-23 16:03:00.000,2011-02-23 16:03:00.000,Variant 9,9,Anne Olwada,Requester
340,Settle Conditions With Supplier,Karel de Groot-Purchasing Agent,2011-02-23 20:34:00.000,2011-02-24 11:13:00.000,Variant 9,9,Karel de Groot,Purchasing Agent
340,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-02-24 15:28:00.000,2011-02-24 15:35:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
340,Confirm Purchase Order,Esmeralda Clay-Supplier,2011-02-26 02:51:00.000,2011-02-26 03:26:00.000,Variant 9,9,Esmeralda Clay,Supplier
340,Deliver Goods Services,Carmen Finacse-Supplier,2011-02-27 13:19:00.000,2011-03-01 07:52:00.000,Variant 9,9,Carmen Finacse,Supplier
340,Release Purchase Order,Alberto Duport-Requester,2011-03-01 15:15:00.000,2011-03-01 15:16:00.000,Variant 9,9,Alberto Duport,Requester
340,Settle Dispute With Supplier,Karel de Groot-Purchasing Agent,2011-03-01 19:28:00.000,2011-03-02 04:51:00.000,Variant 9,9,Karel de Groot,Purchasing Agent
340,Release Purchase Order,Tesca Lobes-Requester,2011-03-02 11:59:00.000,2011-03-02 12:00:00.000,Variant 9,9,Tesca Lobes,Requester
340,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-03-02 19:56:00.000,2011-03-02 19:57:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
340,Send Invoice,Esmeralda Clay-Supplier,2011-03-04 01:44:00.000,2011-03-04 01:44:00.000,Variant 9,9,Esmeralda Clay,Supplier
340,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-03-04 15:58:00.000,2011-03-04 16:03:00.000,Variant 9,9,Pedro Alvares,Financial Manager
340,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-03-04 16:03:00.000,2011-03-04 16:03:00.000,Variant 9,9,Pedro Alvares,Financial Manager
340,Pay Invoice,Karalda Nimwada-Financial Manager,2011-03-04 16:17:00.000,2011-03-04 16:26:00.000,Variant 9,9,Karalda Nimwada,Financial Manager
361,Create Purchase Requisition,Tesca Lobes-Requester,2011-02-20 20:38:00.000,2011-02-20 20:58:00.000,Variant 41,41,Tesca Lobes,Requester
361,Analyze Purchase Requisition,Heinz Gutschmidt-Requester Manager,2011-02-21 19:42:00.000,2011-02-21 19:49:00.000,Variant 41,41,Heinz Gutschmidt,Requester Manager
361,Create Request for Quotation,Maris Freeman-Requester Manager,2011-02-21 19:55:00.000,2011-02-21 19:57:00.000,Variant 41,41,Maris Freeman,Requester Manager
361,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-22 16:24:00.000,2011-02-22 17:03:00.000,Variant 41,41,Karel de Groot,Purchasing Agent
361,Amend Request for Quotation,Christian Francois-Requester,2011-02-22 18:00:00.000,2011-02-22 18:10:00.000,Variant 41,41,Christian Francois,Requester
361,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-04 11:23:00.000,2011-03-04 11:37:00.000,Variant 41,41,Francois de Perrier,Purchasing Agent
361,Amend Request for Quotation,Esmana Liubiata-Requester,2011-03-04 12:22:00.000,2011-03-04 12:29:00.000,Variant 41,41,Esmana Liubiata,Requester
361,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-05 13:08:00.000,2011-03-05 13:34:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Amend Request for Quotation,Anne Olwada-Requester,2011-03-05 14:24:00.000,2011-03-05 14:31:00.000,Variant 41,41,Anne Olwada,Requester
361,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-03-09 00:56:00.000,2011-03-09 01:13:00.000,Variant 41,41,Karel de Groot,Purchasing Agent
361,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-03-09 01:59:00.000,2011-03-09 02:04:00.000,Variant 41,41,Immanuel Karagianni,Requester
361,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-03-14 00:42:00.000,2011-03-14 01:12:00.000,Variant 41,41,Karel de Groot,Purchasing Agent
361,Amend Request for Quotation,Kim Passa-Requester,2011-03-14 02:07:00.000,2011-03-14 02:19:00.000,Variant 41,41,Kim Passa,Requester
361,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-03-20 09:17:00.000,2011-03-20 09:54:00.000,Variant 41,41,Karel de Groot,Purchasing Agent
361,Amend Request for Quotation,Anne Olwada-Requester,2011-03-20 10:45:00.000,2011-03-20 10:53:00.000,Variant 41,41,Anne Olwada,Requester
361,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-24 08:40:00.000,2011-03-24 09:09:00.000,Variant 41,41,Francois de Perrier,Purchasing Agent
361,Amend Request for Quotation,Alberto Duport-Requester,2011-03-24 09:56:00.000,2011-03-24 10:01:00.000,Variant 41,41,Alberto Duport,Requester
361,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-24 20:32:00.000,2011-03-24 20:50:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Amend Request for Quotation,Kim Passa-Requester,2011-03-24 21:38:00.000,2011-03-24 21:46:00.000,Variant 41,41,Kim Passa,Requester
361,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-27 16:46:00.000,2011-03-27 17:12:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Amend Request for Quotation,Anna Kaufmann-Requester,2011-03-27 17:57:00.000,2011-03-27 18:11:00.000,Variant 41,41,Anna Kaufmann,Requester
361,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-04-11 06:27:00.000,2011-04-11 06:33:00.000,Variant 41,41,Francois de Perrier,Purchasing Agent
361,Amend Request for Quotation,Maris Freeman-Requester Manager,2011-04-11 22:21:00.000,2011-04-11 22:39:00.000,Variant 41,41,Maris Freeman,Requester Manager
361,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-04-17 12:28:00.000,2011-04-17 12:52:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Amend Request for Quotation,Miu Hanwan-Requester,2011-04-17 13:38:00.000,2011-04-17 13:43:00.000,Variant 41,41,Miu Hanwan,Requester
361,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-04-18 04:34:00.000,2011-04-18 04:53:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-04-18 05:40:00.000,2011-04-18 05:50:00.000,Variant 41,41,Immanuel Karagianni,Requester
361,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-04-28 20:42:00.000,2011-04-28 21:02:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Amend Request for Quotation,Miu Hanwan-Requester,2011-04-28 21:58:00.000,2011-04-28 22:04:00.000,Variant 41,41,Miu Hanwan,Requester
361,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-05-02 23:08:00.000,2011-05-02 23:34:00.000,Variant 41,41,Karel de Groot,Purchasing Agent
361,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-05-04 00:55:00.000,2011-05-04 01:15:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-05-05 07:43:00.000,2011-05-05 11:06:00.000,Variant 41,41,Karel de Groot,Purchasing Agent
361,Analyze Quotation Comparison Map,Esmana Liubiata-Requester,2011-05-05 17:23:00.000,2011-05-05 17:41:00.000,Variant 41,41,Esmana Liubiata,Requester
361,Choose best option,Anne Olwada-Requester,2011-05-05 17:41:00.000,2011-05-05 17:41:00.000,Variant 41,41,Anne Olwada,Requester
361,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-05-06 11:03:00.000,2011-05-06 17:52:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Create Purchase Order,Magdalena Predutta-Purchasing Agent,2011-05-06 22:03:00.000,2011-05-06 22:09:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Confirm Purchase Order,Carmen Finacse-Supplier,2011-05-07 15:26:00.000,2011-05-07 15:50:00.000,Variant 41,41,Carmen Finacse,Supplier
361,Deliver Goods Services,Sean Manney-Supplier,2011-05-08 08:15:00.000,2011-05-08 20:17:00.000,Variant 41,41,Sean Manney,Supplier
361,Release Purchase Order,Miu Hanwan-Requester,2011-05-09 03:39:00.000,2011-05-09 03:40:00.000,Variant 41,41,Miu Hanwan,Requester
361,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-05-09 15:45:00.000,2011-05-09 15:46:00.000,Variant 41,41,Magdalena Predutta,Purchasing Agent
361,Send Invoice,Kiu Kan-Supplier,2011-05-12 08:08:00.000,2011-05-12 08:08:00.000,Variant 41,41,Kiu Kan,Supplier
361,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-05-12 22:39:00.000,2011-05-12 22:43:00.000,Variant 41,41,Pedro Alvares,Financial Manager
361,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-05-12 22:43:00.000,2011-05-12 22:43:00.000,Variant 41,41,Pedro Alvares,Financial Manager
361,Pay Invoice,Pedro Alvares-Financial Manager,2011-05-12 23:33:00.000,2011-05-12 23:42:00.000,Variant 41,41,Pedro Alvares,Financial Manager
362,Create Purchase Requisition,Clement Duchot-Requester,2011-02-20 23:27:00.000,2011-02-20 23:44:00.000,Variant 1,1,Clement Duchot,Requester
362,Analyze Purchase Requisition,Heinz Gutschmidt-Requester Manager,2011-02-21 14:36:00.000,2011-02-21 14:42:00.000,Variant 1,1,Heinz Gutschmidt,Requester Manager
362,Create Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-02-21 14:49:00.000,2011-02-21 14:51:00.000,Variant 1,1,Heinz Gutschmidt,Requester Manager
362,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-22 09:04:00.000,2011-02-22 09:31:00.000,Variant 1,1,Francois de Perrier,Purchasing Agent
362,Amend Request for Quotation,Christian Francois-Requester,2011-02-22 10:30:00.000,2011-02-22 10:41:00.000,Variant 1,1,Christian Francois,Requester
362,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-24 15:03:00.000,2011-02-24 15:14:00.000,Variant 1,1,Francois de Perrier,Purchasing Agent
362,Amend Request for Quotation,Esmana Liubiata-Requester,2011-02-24 16:08:00.000,2011-02-24 16:21:00.000,Variant 1,1,Esmana Liubiata,Requester
362,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-24 22:03:00.000,2011-02-24 22:21:00.000,Variant 1,1,Francois de Perrier,Purchasing Agent
383,Create Purchase Requisition,Miu Hanwan-Requester,2011-02-24 00:02:00.000,2011-02-24 00:42:00.000,Variant 2,2,Miu Hanwan,Requester
383,Create Request for Quotation,Kim Passa-Requester,2011-02-24 03:13:00.000,2011-02-24 03:23:00.000,Variant 2,2,Kim Passa,Requester
383,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-24 05:18:00.000,2011-02-24 05:43:00.000,Variant 2,2,Francois de Perrier,Purchasing Agent
383,Amend Request for Quotation,Penn Osterwalder-Requester,2011-02-24 06:35:00.000,2011-02-24 06:40:00.000,Variant 2,2,Penn Osterwalder,Requester
383,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-25 11:57:00.000,2011-02-25 12:20:00.000,Variant 2,2,Francois de Perrier,Purchasing Agent
383,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-02-25 13:12:00.000,2011-02-25 13:27:00.000,Variant 2,2,Immanuel Karagianni,Requester
383,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-04 18:01:00.000,2011-03-04 18:21:00.000,Variant 2,2,Francois de Perrier,Purchasing Agent
396,Create Purchase Requisition,Elvira Lores-Requester,2011-02-26 03:16:00.000,2011-02-26 03:43:00.000,Variant 28,28,Elvira Lores,Requester
396,Analyze Purchase Requisition,Heinz Gutschmidt-Requester Manager,2011-02-26 18:40:00.000,2011-02-26 18:48:00.000,Variant 28,28,Heinz Gutschmidt,Requester Manager
396,Amend Purchase Requisition,Immanuel Karagianni-Requester,2011-02-27 06:38:00.000,2011-02-27 07:03:00.000,Variant 28,28,Immanuel Karagianni,Requester
396,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-02-28 07:31:00.000,2011-02-28 07:38:00.000,Variant 28,28,Francis Odell,Requester Manager
396,Create Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-02-28 07:45:00.000,2011-02-28 07:47:00.000,Variant 28,28,Heinz Gutschmidt,Requester Manager
396,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-03 17:09:00.000,2011-03-03 17:38:00.000,Variant 28,28,Magdalena Predutta,Purchasing Agent
396,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-03-04 13:12:00.000,2011-03-04 13:36:00.000,Variant 28,28,Karel de Groot,Purchasing Agent
396,Create Quotation comparison Map,Francois de Perrier-Purchasing Agent,2011-03-04 18:23:00.000,2011-03-04 22:09:00.000,Variant 28,28,Francois de Perrier,Purchasing Agent
396,Analyze Quotation Comparison Map,Immanuel Karagianni-Requester,2011-03-05 04:57:00.000,2011-03-05 05:17:00.000,Variant 28,28,Immanuel Karagianni,Requester
396,Choose best option,Nico Ojenbeer-Requester,2011-03-05 05:17:00.000,2011-03-05 05:17:00.000,Variant 28,28,Nico Ojenbeer,Requester
396,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-03-05 07:44:00.000,2011-03-05 12:25:00.000,Variant 28,28,Magdalena Predutta,Purchasing Agent
396,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-03-06 02:10:00.000,2011-03-06 02:18:00.000,Variant 28,28,Francois de Perrier,Purchasing Agent
396,Confirm Purchase Order,Sean Manney-Supplier,2011-03-08 20:01:00.000,2011-03-08 20:34:00.000,Variant 28,28,Sean Manney,Supplier
396,Deliver Goods Services,Sean Manney-Supplier,2011-03-09 09:25:00.000,2011-03-10 00:24:00.000,Variant 28,28,Sean Manney,Supplier
396,Release Purchase Order,Penn Osterwalder-Requester,2011-03-10 08:14:00.000,2011-03-10 08:15:00.000,Variant 28,28,Penn Osterwalder,Requester
396,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-03-10 20:36:00.000,2011-03-10 20:37:00.000,Variant 28,28,Francois de Perrier,Purchasing Agent
396,Send Invoice,Sean Manney-Supplier,2011-03-12 10:55:00.000,2011-03-12 10:55:00.000,Variant 28,28,Sean Manney,Supplier
396,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-03-13 01:13:00.000,2011-03-13 01:15:00.000,Variant 28,28,Pedro Alvares,Financial Manager
396,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-03-13 01:15:00.000,2011-03-13 01:15:00.000,Variant 28,28,Pedro Alvares,Financial Manager
396,Pay Invoice,Pedro Alvares-Financial Manager,2011-03-13 02:16:00.000,2011-03-13 02:23:00.000,Variant 28,28,Pedro Alvares,Financial Manager
401,Create Purchase Requisition,Kim Passa-Requester,2011-02-26 15:10:00.000,2011-02-26 16:04:00.000,Variant 24,24,Kim Passa,Requester
401,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-02-27 13:35:00.000,2011-02-27 13:41:00.000,Variant 24,24,Francis Odell,Requester Manager
401,Create Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-02-27 13:48:00.000,2011-02-27 13:51:00.000,Variant 24,24,Heinz Gutschmidt,Requester Manager
401,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-28 10:30:00.000,2011-02-28 10:46:00.000,Variant 24,24,Magdalena Predutta,Purchasing Agent
401,Amend Request for Quotation,Maris Freeman-Requester Manager,2011-03-01 02:49:00.000,2011-03-01 03:03:00.000,Variant 24,24,Maris Freeman,Requester Manager
401,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-05 02:42:00.000,2011-03-05 03:13:00.000,Variant 24,24,Francois de Perrier,Purchasing Agent
401,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-03-05 04:08:00.000,2011-03-05 04:18:00.000,Variant 24,24,Immanuel Karagianni,Requester
401,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-03-31 22:54:00.000,2011-03-31 23:06:00.000,Variant 24,24,Karel de Groot,Purchasing Agent
401,Amend Request for Quotation,Nico Ojenbeer-Requester,2011-03-31 23:57:00.000,2011-04-01 00:10:00.000,Variant 24,24,Nico Ojenbeer,Requester
401,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-04-20 05:40:00.000,2011-04-20 05:59:00.000,Variant 24,24,Magdalena Predutta,Purchasing Agent
401,Amend Request for Quotation,Nico Ojenbeer-Requester,2011-04-20 06:55:00.000,2011-04-20 07:06:00.000,Variant 24,24,Nico Ojenbeer,Requester
401,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-04-28 14:39:00.000,2011-04-28 14:59:00.000,Variant 24,24,Karel de Groot,Purchasing Agent
401,Amend Request for Quotation,Tesca Lobes-Requester,2011-04-28 15:51:00.000,2011-04-28 16:00:00.000,Variant 24,24,Tesca Lobes,Requester
401,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-05-13 05:55:00.000,2011-05-13 06:09:00.000,Variant 24,24,Francois de Perrier,Purchasing Agent
401,Amend Request for Quotation,Christian Francois-Requester,2011-05-13 06:56:00.000,2011-05-13 07:07:00.000,Variant 24,24,Christian Francois,Requester
401,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-05-18 20:24:00.000,2011-05-18 20:50:00.000,Variant 24,24,Francois de Perrier,Purchasing Agent
413,Create Purchase Requisition,Fjodor Kowalski-Requester,2011-02-28 13:15:00.000,2011-02-28 13:46:00.000,Variant 14,14,Fjodor Kowalski,Requester
413,Analyze Purchase Requisition,Heinz Gutschmidt-Requester Manager,2011-03-01 02:17:00.000,2011-03-01 02:25:00.000,Variant 14,14,Heinz Gutschmidt,Requester Manager
413,Create Request for Quotation,Francis Odell-Requester Manager,2011-03-01 02:30:00.000,2011-03-01 02:31:00.000,Variant 14,14,Francis Odell,Requester Manager
413,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-04 18:11:00.000,2011-03-04 18:38:00.000,Variant 14,14,Magdalena Predutta,Purchasing Agent
413,Send Request for Quotation to Supplier,Francois de Perrier-Purchasing Agent,2011-03-05 00:28:00.000,2011-03-05 00:55:00.000,Variant 14,14,Francois de Perrier,Purchasing Agent
413,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-03-05 01:45:00.000,2011-03-05 07:10:00.000,Variant 14,14,Magdalena Predutta,Purchasing Agent
413,Analyze Quotation Comparison Map,Alberto Duport-Requester,2011-03-05 14:29:00.000,2011-03-05 14:57:00.000,Variant 14,14,Alberto Duport,Requester
413,Choose best option,Esmana Liubiata-Requester,2011-03-05 14:57:00.000,2011-03-05 14:57:00.000,Variant 14,14,Esmana Liubiata,Requester
413,Settle Conditions With Supplier,Karel de Groot-Purchasing Agent,2011-03-05 20:13:00.000,2011-03-06 03:44:00.000,Variant 14,14,Karel de Groot,Purchasing Agent
413,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-03-08 02:57:00.000,2011-03-08 03:07:00.000,Variant 14,14,Francois de Perrier,Purchasing Agent
413,Confirm Purchase Order,Sean Manney-Supplier,2011-03-10 18:16:00.000,2011-03-10 18:27:00.000,Variant 14,14,Sean Manney,Supplier
413,Deliver Goods Services,Sean Manney-Supplier,2011-03-12 11:30:00.000,2011-03-13 20:23:00.000,Variant 14,14,Sean Manney,Supplier
413,Release Purchase Order,Nico Ojenbeer-Requester,2011-03-14 04:12:00.000,2011-03-14 04:13:00.000,Variant 14,14,Nico Ojenbeer,Requester
413,Approve Purchase Order for payment,Karel de Groot-Purchasing Agent,2011-03-14 12:59:00.000,2011-03-14 13:00:00.000,Variant 14,14,Karel de Groot,Purchasing Agent
413,Send Invoice,Karen Clarens-Supplier,2011-03-15 06:49:00.000,2011-03-15 06:49:00.000,Variant 14,14,Karen Clarens,Supplier
413,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-03-15 21:09:00.000,2011-03-15 21:09:00.000,Variant 14,14,Pedro Alvares,Financial Manager
413,Pay Invoice,Pedro Alvares-Financial Manager,2011-03-15 21:24:00.000,2011-03-15 21:37:00.000,Variant 14,14,Pedro Alvares,Financial Manager
424,Create Purchase Requisition,Anna Kaufmann-Requester,2011-03-02 12:11:00.000,2011-03-02 12:58:00.000,Variant 42,42,Anna Kaufmann,Requester
424,Create Request for Quotation,Penn Osterwalder-Requester,2011-03-02 14:02:00.000,2011-03-02 14:09:00.000,Variant 42,42,Penn Osterwalder,Requester
424,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-05 01:07:00.000,2011-03-05 01:25:00.000,Variant 42,42,Francois de Perrier,Purchasing Agent
424,Amend Request for Quotation,Tesca Lobes-Requester,2011-03-05 02:19:00.000,2011-03-05 02:28:00.000,Variant 42,42,Tesca Lobes,Requester
424,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-05 09:05:00.000,2011-03-05 09:15:00.000,Variant 42,42,Francois de Perrier,Purchasing Agent
424,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-03-06 04:06:00.000,2011-03-06 04:07:00.000,Variant 42,42,Karel de Groot,Purchasing Agent
424,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-03-06 23:35:00.000,2011-03-07 05:29:00.000,Variant 42,42,Karel de Groot,Purchasing Agent
424,Analyze Quotation Comparison Map,Tesca Lobes-Requester,2011-03-07 12:05:00.000,2011-03-07 12:26:00.000,Variant 42,42,Tesca Lobes,Requester
424,Choose best option,Anna Kaufmann-Requester,2011-03-07 12:26:00.000,2011-03-07 12:26:00.000,Variant 42,42,Anna Kaufmann,Requester
424,Settle Conditions With Supplier,Francois de Perrier-Purchasing Agent,2011-03-07 15:18:00.000,2011-03-08 02:57:00.000,Variant 42,42,Francois de Perrier,Purchasing Agent
424,Create Purchase Order,Karel de Groot-Purchasing Agent,2011-03-08 08:57:00.000,2011-03-08 09:07:00.000,Variant 42,42,Karel de Groot,Purchasing Agent
424,Confirm Purchase Order,Sean Manney-Supplier,2011-03-10 22:37:00.000,2011-03-10 23:09:00.000,Variant 42,42,Sean Manney,Supplier
424,Deliver Goods Services,Esmeralda Clay-Supplier,2011-03-14 04:05:00.000,2011-03-15 17:42:00.000,Variant 42,42,Esmeralda Clay,Supplier
424,Release Purchase Order,Immanuel Karagianni-Requester,2011-03-16 01:27:00.000,2011-03-16 01:28:00.000,Variant 42,42,Immanuel Karagianni,Requester
424,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-03-16 14:17:00.000,2011-03-16 14:18:00.000,Variant 42,42,Magdalena Predutta,Purchasing Agent
424,Send Invoice,Kiu Kan-Supplier,2011-03-17 23:33:00.000,2011-03-17 23:33:00.000,Variant 42,42,Kiu Kan,Supplier
424,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-03-18 14:03:00.000,2011-03-18 14:03:00.000,Variant 42,42,Pedro Alvares,Financial Manager
424,Pay Invoice,Karalda Nimwada-Financial Manager,2011-03-18 14:41:00.000,2011-03-18 14:53:00.000,Variant 42,42,Karalda Nimwada,Financial Manager
434,Create Purchase Requisition,Elvira Lores-Requester,2011-03-04 04:42:00.000,2011-03-04 05:32:00.000,Variant 9,9,Elvira Lores,Requester
434,Create Request for Quotation,Nico Ojenbeer-Requester,2011-03-04 08:38:00.000,2011-03-04 08:46:00.000,Variant 9,9,Nico Ojenbeer,Requester
434,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-04 18:53:00.000,2011-03-04 19:06:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
434,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-03-05 09:01:00.000,2011-03-05 09:27:00.000,Variant 9,9,Karel de Groot,Purchasing Agent
434,Create Quotation comparison Map,Francois de Perrier-Purchasing Agent,2011-03-05 16:05:00.000,2011-03-05 21:26:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
434,Analyze Quotation Comparison Map,Tesca Lobes-Requester,2011-03-06 04:04:00.000,2011-03-06 04:35:00.000,Variant 9,9,Tesca Lobes,Requester
434,Choose best option,Kim Passa-Requester,2011-03-06 04:35:00.000,2011-03-06 04:35:00.000,Variant 9,9,Kim Passa,Requester
434,Settle Conditions With Supplier,Francois de Perrier-Purchasing Agent,2011-03-06 17:20:00.000,2011-03-07 07:29:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
434,Create Purchase Order,Karel de Groot-Purchasing Agent,2011-03-07 23:20:00.000,2011-03-07 23:32:00.000,Variant 9,9,Karel de Groot,Purchasing Agent
434,Confirm Purchase Order,Carmen Finacse-Supplier,2011-03-09 14:45:00.000,2011-03-09 15:14:00.000,Variant 9,9,Carmen Finacse,Supplier
434,Deliver Goods Services,Carmen Finacse-Supplier,2011-03-10 08:45:00.000,2011-03-11 23:03:00.000,Variant 9,9,Carmen Finacse,Supplier
434,Release Purchase Order,Elvira Lores-Requester,2011-03-12 06:23:00.000,2011-03-12 06:24:00.000,Variant 9,9,Elvira Lores,Requester
434,Settle Dispute With Supplier,Magdalena Predutta-Purchasing Agent,2011-03-12 21:54:00.000,2011-03-13 07:19:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
434,Release Purchase Order,Tesca Lobes-Requester,2011-03-13 14:48:00.000,2011-03-13 14:49:00.000,Variant 9,9,Tesca Lobes,Requester
434,Approve Purchase Order for payment,Karel de Groot-Purchasing Agent,2011-03-13 23:13:00.000,2011-03-13 23:14:00.000,Variant 9,9,Karel de Groot,Purchasing Agent
434,Send Invoice,Sean Manney-Supplier,2011-03-15 01:48:00.000,2011-03-15 01:48:00.000,Variant 9,9,Sean Manney,Supplier
